0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
69456.43,3.7547,69456.42,0.96874,69456.44,8e-05,69456.41,0.00072,69457.32,0.003,69456.28,8e-05,69457.74,8e-05,69455.84,0.01168,69458.68,0.0072,69455.66,8e-05,69459.06,0.003,69455.26,8e-05,69459.17,0.0072,69454.74,0.07624,69459.18,0.02,69454.73,0.12465,69459.35,0.05295,69454.31,8e-05,69459.81,0.35764,69453.99,8e-05
69456.43,3.7542,69456.42,0.96874,69456.44,8e-05,69456.41,0.00072,69457.32,0.003,69456.28,8e-05,69457.74,8e-05,69455.84,0.01168,69458.68,0.0072,69455.66,8e-05,69459.06,0.003,69455.26,8e-05,69459.17,0.0072,69454.74,0.07624,69459.18,0.02,69454.73,0.12465,69459.35,0.05295,69454.31,8e-05,69459.81,0.35764,69453.99,8e-05
69456.43,3.75175,69456.42,0.96741,69456.44,8e-05,69456.41,0.00072,69457.32,0.003,69456.28,8e-05,69457.74,8e-05,69455.84,0.01168,69458.54,0.0144,69455.66,8e-05,69458.68,0.0072,69455.26,8e-05,69459.06,0.003,69454.74,0.07624,69459.17,0.0072,69454.73,0.12465,69459.18,0.02,69454.31,8e-05,69459.35,0.05295,69453.99,8e-05
69456.43,3.75175,69456.42,0.96741,69456.44,8e-05,69456.41,0.00072,69457.32,0.003,69456.28,8e-05,69457.74,8e-05,69455.84,0.01168,69458.54,0.0144,69455.66,8e-05,69458.68,0.0072,69455.26,8e-05,69459.06,0.003,69454.74,0.07624,69459.17,0.0072,69454.73,0.12465,69459.18,0.02,69454.31,8e-05,69459.35,0.05295,69453.99,8e-05
69456.43,3.75191,69456.42,1.05777,69456.44,0.00024,69456.41,0.00064,69457.32,0.003,69456.28,8e-05,69457.74,8e-05,69455.85,8e-05,69458.54,0.0144,69455.84,0.01168,69458.68,0.0072,69455.66,8e-05,69459.06,0.003,69455.26,8e-05,69459.17,0.0072,69454.74,0.07624,69459.18,0.02,69454.73,0.12465,69459.35,0.05295,69454.31,8e-05
69456.43,3.75191,69456.42,1.01725,69456.44,0.00024,69456.41,0.00064,69457.32,0.003,69456.28,8e-05,69457.74,8e-05,69455.85,8e-05,69458.54,0.0144,69455.84,0.01168,69458.68,0.0072,69455.66,8e-05,69459.06,0.003,69455.26,8e-05,69459.17,0.0072,69454.74,0.07624,69459.18,0.02,69454.73,0.12465,69459.31,0.01079,69454.31,8e-05
69456.43,3.75191,69456.42,1.01717,69456.44,0.00024,69456.41,0.00056,69457.32,0.003,69456.28,8e-05,69457.74,8e-05,69455.85,8e-05,69458.54,0.0144,69455.84,0.01168,69458.68,0.0072,69455.66,8e-05,69459.06,0.003,69455.26,8e-05,69459.17,0.0072,69454.74,0.07624,69459.18,0.02,69454.73,0.12465,69459.31,0.01079,69454.31,8e-05
69456.43,3.32222,69456.42,1.05817,69456.44,0.00024,69456.41,0.00056,69457.32,0.003,69456.28,8e-05,69457.74,8e-05,69455.85,8e-05,69458.54,0.0144,69455.84,0.01168,69458.68,0.0072,69455.66,8e-05,69459.06,0.003,69455.26,8e-05,69459.17,0.0072,69454.74,0.07624,69459.18,0.02,69454.73,0.12465,69459.31,0.01079,69454.31,8e-05
69456.43,3.32222,69456.42,1.05817,69456.44,0.00024,69456.41,0.00056,69457.32,0.003,69456.28,8e-05,69457.74,8e-05,69455.85,8e-05,69458.54,0.0144,69455.84,0.01168,69458.68,0.0072,69455.66,8e-05,69459.06,0.003,69455.26,8e-05,69459.17,0.0072,69454.74,0.07624,69459.18,0.02,69454.73,0.12465,69459.31,0.01079,69454.31,8e-05
69456.43,3.32222,69456.42,1.057,69456.44,0.00024,69456.41,0.00056,69457.32,0.003,69456.28,8e-05,69457.74,8e-05,69455.85,8e-05,69458.54,0.0144,69455.84,0.01168,69458.68,0.0072,69455.66,8e-05,69459.06,0.003,69455.26,8e-05,69459.17,0.0072,69454.74,0.07624,69459.18,0.02,69454.73,0.12465,69459.31,0.01079,69454.31,8e-05
69456.43,3.32222,69456.42,1.05978,69456.44,0.00024,69456.41,0.00056,69457.32,0.003,69456.28,8e-05,69457.74,8e-05,69455.85,8e-05,69458.54,0.0144,69455.84,0.01168,69458.68,0.0072,69455.66,8e-05,69459.06,0.003,69455.26,8e-05,69459.17,0.0072,69454.74,0.07624,69459.18,0.02,69454.73,0.12465,69459.31,0.01079,69454.31,8e-05
69456.43,3.10832,69456.42,2.80263,69456.44,0.00024,69456.41,0.00032,69458.54,0.0144,69456.28,8e-05,69459.06,0.003,69455.85,8e-05,69459.31,0.01079,69455.84,0.01168,69459.35,8e-05,69455.66,8e-05,69459.81,0.35764,69455.26,8e-05,69459.82,0.25457,69454.74,0.02229,69460.24,0.00021,69454.31,8e-05,69460.25,0.00038,69453.99,8e-05
69456.43,3.10832,69456.42,2.80263,69456.44,0.00024,69456.41,0.00032,69458.54,0.0144,69456.28,8e-05,69459.06,0.003,69455.85,8e-05,69459.31,0.01079,69455.84,0.01168,69459.35,8e-05,69455.66,8e-05,69459.81,0.35764,69455.26,8e-05,69459.82,0.25457,69454.74,0.02229,69460.24,0.00021,69454.31,8e-05,69460.25,0.00038,69453.99,8e-05
69456.43,2.99383,69456.42,2.80309,69456.44,0.00024,69456.41,0.00032,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.31,0.01079,69455.66,8e-05,69459.35,8e-05,69455.26,8e-05,69459.81,0.35764,69454.74,0.02229,69459.82,0.25457,69454.31,8e-05,69460.24,0.00021,69453.99,8e-05
69456.43,2.99383,69456.42,2.80309,69456.44,0.00024,69456.41,0.00032,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.31,0.01079,69455.66,8e-05,69459.35,8e-05,69455.26,8e-05,69459.81,0.35764,69454.74,0.02229,69459.82,0.25457,69454.31,8e-05,69460.24,0.00021,69453.99,8e-05
69456.43,2.99367,69456.42,2.80309,69456.44,0.00024,69456.41,0.00032,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.31,0.01079,69455.66,8e-05,69459.35,8e-05,69455.26,8e-05,69459.81,0.35764,69454.74,0.02229,69459.82,0.25457,69454.31,8e-05,69460.24,0.00021,69453.99,8e-05
69456.43,3.10714,69456.42,2.21952,69456.44,0.00024,69456.41,0.00032,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.31,0.01079,69455.66,8e-05,69459.35,8e-05,69455.26,8e-05,69459.81,0.35764,69454.74,0.02229,69459.82,0.25457,69454.31,8e-05,69460.24,0.00021,69453.99,8e-05
69456.43,3.17824,69456.42,2.21881,69456.44,0.00024,69456.41,0.00032,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.31,0.01079,69455.66,8e-05,69459.35,8e-05,69455.26,8e-05,69459.81,0.35764,69454.74,0.02229,69459.82,0.25457,69454.31,8e-05,69460.24,0.00021,69453.99,8e-05
69456.43,3.12713,69456.42,2.21897,69456.44,0.00024,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.31,0.01079,69455.66,8e-05,69459.35,8e-05,69455.26,8e-05,69459.81,0.35764,69454.74,0.02229,69459.82,0.25457,69454.31,8e-05,69460.24,0.00021,69453.99,8e-05
69456.43,3.12713,69456.42,2.21645,69456.44,0.00024,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.31,0.01079,69455.66,8e-05,69459.35,8e-05,69455.26,8e-05,69459.81,0.35764,69454.74,0.02229,69459.82,0.25457,69454.31,8e-05,69460.24,0.00021,69453.99,8e-05
69456.43,3.12713,69456.42,2.24801,69456.44,0.00024,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.31,0.01079,69455.66,8e-05,69459.35,8e-05,69455.26,8e-05,69459.81,0.35764,69454.74,0.02229,69459.82,0.25457,69454.31,8e-05,69460.24,0.00021,69453.99,8e-05
69456.43,3.12713,69456.42,2.21232,69456.44,0.00024,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.31,0.01079,69455.66,8e-05,69459.35,8e-05,69455.26,8e-05,69459.81,0.35764,69454.74,0.02229,69459.82,0.25457,69454.31,8e-05,69460.24,0.00021,69453.99,8e-05
69456.43,3.13112,69456.42,2.20882,69456.44,0.00024,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.31,0.01079,69455.66,8e-05,69459.35,8e-05,69455.26,8e-05,69459.81,0.35764,69454.74,0.02229,69459.82,0.25457,69454.31,8e-05,69460.24,0.00021,69453.99,8e-05
69456.43,3.13098,69456.42,2.20882,69456.44,0.00024,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.31,0.01079,69455.66,8e-05,69459.35,8e-05,69455.26,8e-05,69459.81,0.35764,69454.74,0.02229,69459.82,0.25457,69454.31,8e-05,69460.24,0.00021,69453.99,8e-05
69456.43,3.1068,69456.42,2.33327,69456.44,0.00024,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.31,0.01079,69455.66,8e-05,69459.35,8e-05,69455.26,8e-05,69459.81,0.35764,69454.74,0.02229,69459.82,0.25457,69454.31,8e-05,69460.24,0.00021,69453.99,8e-05
69456.43,3.10681,69456.42,2.33327,69456.44,0.00024,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.31,0.01079,69455.66,8e-05,69459.35,8e-05,69455.26,8e-05,69459.81,0.35764,69454.74,0.02229,69459.82,0.25457,69454.31,8e-05,69460.24,0.00021,69453.99,8e-05
69456.43,2.972,69456.42,2.33327,69456.44,0.00024,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.31,0.01079,69455.66,8e-05,69459.35,8e-05,69455.26,8e-05,69459.81,0.35764,69454.74,0.02229,69459.82,0.25457,69454.31,8e-05,69460.24,0.00021,69453.99,8e-05
69456.43,2.96907,69456.42,2.33758,69456.44,0.00024,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.31,0.01079,69455.66,8e-05,69459.35,8e-05,69455.26,8e-05,69459.81,0.35764,69454.74,0.02229,69459.82,0.25457,69454.31,8e-05,69460.24,0.00021,69453.99,8e-05
69456.43,2.96907,69456.42,2.33758,69456.44,0.00024,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.35,8e-05,69455.66,8e-05,69459.81,0.35764,69455.26,8e-05,69459.82,0.25457,69454.74,0.02229,69460.24,0.00021,69454.31,8e-05,69460.25,0.00038,69453.99,8e-05
69456.43,2.96949,69456.42,2.34004,69456.44,0.00016,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.35,8e-05,69455.66,8e-05,69459.81,0.35764,69455.26,8e-05,69459.82,0.25457,69454.74,0.02229,69460.24,0.00021,69454.31,8e-05,69460.25,0.00038,69453.99,8e-05
69456.43,2.96949,69456.42,2.34004,69456.44,0.00016,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.35,8e-05,69455.66,8e-05,69459.81,0.35764,69455.26,8e-05,69459.82,0.25457,69454.74,0.02229,69460.24,0.00021,69454.31,8e-05,69460.25,0.00038,69453.99,8e-05
69456.43,2.84965,69456.42,2.52952,69456.44,0.00024,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.35,8e-05,69455.66,8e-05,69459.81,0.35764,69455.26,8e-05,69459.82,0.25457,69454.74,0.02229,69460.24,0.00021,69454.31,8e-05,69460.25,0.00038,69453.99,8e-05
69456.43,2.84831,69456.42,2.52952,69456.44,0.00024,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.35,8e-05,69455.66,8e-05,69459.81,0.35764,69455.26,8e-05,69459.82,0.25457,69454.74,0.02229,69460.24,0.00021,69454.31,8e-05,69460.25,0.00038,69453.99,8e-05
69456.43,2.84831,69456.42,2.52941,69456.44,0.00024,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.35,8e-05,69455.66,8e-05,69459.81,0.35764,69455.26,8e-05,69459.82,0.25457,69454.74,0.02229,69460.24,0.00021,69454.31,8e-05,69460.25,0.00038,69453.99,8e-05
69456.43,2.77565,69456.42,2.56097,69456.44,0.00016,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.35,8e-05,69455.84,0.01168,69459.81,0.35764,69455.66,8e-05,69459.82,0.25457,69455.58,0.003,69460.24,0.00021,69455.26,8e-05,69460.25,0.00038,69454.74,0.02229,69460.38,0.00144,69454.31,8e-05
69456.43,2.77453,69456.42,2.56097,69456.44,0.00016,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.35,8e-05,69455.84,0.01168,69459.81,0.35764,69455.66,8e-05,69459.82,0.25457,69455.58,0.003,69460.24,0.00021,69455.26,8e-05,69460.25,0.00038,69454.74,0.02229,69460.38,0.00144,69454.31,8e-05
69456.43,3.01111,69456.42,2.20042,69456.44,0.00016,69456.41,0.00048,69458.54,0.0144,69456.28,8e-05,69458.91,8e-05,69455.85,8e-05,69459.06,0.003,69455.84,0.01168,69459.35,8e-05,69455.66,8e-05,69459.81,0.35764,69455.26,8e-05,69459.82,0.25457,69454.97,8e-05,69460.24,0.00021,69454.74,0.02229,69460.25,0.00038,69454.31,8e-05
69456.43,3.48305,69456.42,0.09351,69457.32,0.003,69456.41,0.0004,69458.53,0.0201,69456.28,8e-05,69458.54,0.0144,69455.66,8e-05,69458.71,0.05287,69455.26,8e-05,69458.91,8e-05,69454.31,8e-05,69459.06,0.003,69453.99,8e-05,69459.35,8e-05,69453.81,8e-05,69459.8,0.0072,69453.79,8e-05,69459.81,0.35764,69453.78,8e-05
69456.43,3.93065,69456.42,0.09359,69457.32,0.003,69456.41,0.00048,69457.65,0.01467,69456.36,8e-05,69458.53,0.0201,69456.28,8e-05,69458.54,0.0144,69455.26,8e-05,69458.71,0.05287,69454.31,8e-05,69458.91,8e-05,69453.99,8e-05,69459.06,0.003,69453.81,8e-05,69459.35,8e-05,69453.79,8e-05,69459.8,0.0072,69453.78,8e-05
69456.43,4.35794,69456.42,0.09351,69457.32,0.003,69456.41,0.00048,69457.65,0.01467,69456.36,8e-05,69457.74,8e-05,69456.28,8e-05,69458.53,0.0201,69455.26,8e-05,69458.54,0.0144,69454.31,8e-05,69458.71,0.05287,69453.99,8e-05,69458.91,8e-05,69453.81,8e-05,69459.06,0.003,69453.79,8e-05,69459.35,8e-05,69453.78,8e-05
69456.43,6.30752,69456.42,0.03973,69457.31,0.0072,69456.41,0.00024,69457.32,0.003,69456.36,8e-05,69457.44,1.1648,69456.28,8e-05,69457.45,3.11207,69455.26,8e-05,69457.46,0.51857,69454.31,8e-05,69457.65,0.01467,69453.99,8e-05,69457.74,8e-05,69453.81,8e-05,69458.54,0.0223,69453.79,8e-05,69458.71,0.05287,69453.78,8e-05
69456.43,7.20279,69456.42,0.03973,69457.32,0.003,69456.41,0.00024,69457.44,1.1648,69456.36,8e-05,69457.45,3.11207,69456.28,8e-05,69457.46,0.51857,69455.26,8e-05,69457.65,0.01467,69454.31,8e-05,69457.74,8e-05,69453.99,8e-05,69458.54,0.0223,69453.81,8e-05,69458.7,0.0072,69453.79,8e-05,69458.71,0.05287,69453.78,8e-05
69454.11,7.23602,69454.1,0.0515,69454.12,0.00864,69454.09,0.00048,69455.25,1.52769,69453.99,8e-05,69455.26,0.24494,69453.81,8e-05,69455.27,0.06016,69453.79,8e-05,69455.58,0.003,69453.78,8e-05,69456.16,0.28494,69453.77,0.05177,69456.28,8e-05,69453.36,8e-05,69456.42,0.67683,69453.23,8e-05,69456.43,0.18896,69452.75,8e-05
69454.11,7.26617,69454.1,0.4991,69454.12,0.00864,69454.09,0.00048,69455.25,1.52769,69453.99,8e-05,69455.26,0.24494,69453.81,8e-05,69455.27,0.06016,69453.79,8e-05,69455.58,0.003,69453.78,8e-05,69456.16,0.28494,69453.77,0.05177,69456.28,8e-05,69453.58,8e-05,69456.42,0.67683,69453.23,8e-05,69456.43,0.15896,69452.75,8e-05
69454.11,7.26617,69454.1,0.4991,69454.12,0.00864,69454.09,0.00048,69455.25,1.52769,69453.99,8e-05,69455.26,0.24494,69453.81,8e-05,69455.27,0.02016,69453.79,8e-05,69455.58,0.003,69453.78,8e-05,69456.16,0.28494,69453.77,0.05177,69456.28,8e-05,69453.23,8e-05,69456.42,0.67683,69452.75,8e-05,69456.43,0.15896,69452.61,8e-05
69454.11,7.26625,69454.1,0.50358,69454.12,0.00864,69454.09,0.00056,69455.25,0.59282,69453.99,8e-05,69455.26,0.24494,69453.81,8e-05,69455.27,0.02016,69453.79,8e-05,69455.58,0.003,69453.78,8e-05,69456.16,0.28494,69453.77,0.05177,69456.28,8e-05,69453.23,8e-05,69456.42,0.67683,69452.75,8e-05,69456.43,0.15896,69452.61,8e-05
69454.11,7.26625,69454.1,0.50037,69454.12,0.00864,69454.09,0.00048,69455.25,0.42608,69453.99,8e-05,69455.26,0.24494,69453.81,8e-05,69455.27,0.02016,69453.79,8e-05,69455.58,0.003,69453.78,8e-05,69456.16,0.28494,69453.77,0.05193,69456.28,8e-05,69453.23,8e-05,69456.42,0.11825,69452.75,8e-05,69456.43,0.15896,69452.61,8e-05
69454.11,7.25846,69454.1,0.50045,69454.12,0.00864,69454.09,0.00056,69455.25,0.42608,69453.99,8e-05,69455.26,0.24494,69453.81,8e-05,69455.27,0.02016,69453.79,8e-05,69455.58,0.003,69453.78,8e-05,69456.16,0.28494,69453.77,0.05193,69456.28,8e-05,69453.23,8e-05,69456.42,0.11825,69452.75,8e-05,69456.43,0.15904,69452.61,8e-05
69454.11,7.26505,69454.1,0.49634,69454.12,0.00864,69454.09,0.00056,69455.25,0.42608,69453.99,8e-05,69455.26,0.24494,69453.81,8e-05,69455.27,0.02016,69453.79,8e-05,69455.58,0.003,69453.78,8e-05,69456.16,0.28494,69453.77,0.05193,69456.28,8e-05,69453.23,8e-05,69456.42,0.11825,69452.75,8e-05,69456.43,0.15904,69452.61,8e-05
69454.11,7.26504,69454.1,0.49634,69454.12,0.00864,69454.09,0.00056,69455.25,0.42608,69453.99,8e-05,69455.26,0.24494,69453.81,8e-05,69455.27,0.02016,69453.79,8e-05,69455.58,0.003,69453.78,8e-05,69456.16,0.28494,69453.77,0.05193,69456.28,8e-05,69453.23,8e-05,69456.42,0.11825,69452.75,8e-05,69456.43,0.15904,69452.61,8e-05
69454.11,7.27944,69454.1,0.49543,69454.12,0.00864,69454.09,0.00056,69455.25,0.42608,69453.99,8e-05,69455.26,0.24494,69453.81,8e-05,69455.27,0.02016,69453.79,8e-05,69455.58,0.003,69453.78,8e-05,69456.16,0.00024,69453.77,0.05185,69456.28,8e-05,69453.23,8e-05,69456.42,0.11825,69452.75,8e-05,69456.43,0.15904,69452.61,8e-05
69454.11,7.29348,69454.1,0.49543,69454.12,0.00864,69454.09,0.00056,69455.25,0.42608,69453.99,8e-05,69455.26,0.24494,69453.81,8e-05,69455.27,0.02016,69453.79,8e-05,69455.58,0.003,69453.78,8e-05,69456.16,0.00024,69453.77,0.05185,69456.28,8e-05,69453.23,8e-05,69456.42,0.11825,69452.75,8e-05,69456.43,0.15904,69452.61,8e-05
69454.11,7.29348,69454.1,0.49543,69454.12,0.00864,69454.09,0.00056,69455.25,0.42608,69453.99,8e-05,69455.26,0.24494,69453.81,8e-05,69455.27,0.02016,69453.79,8e-05,69455.58,0.003,69453.78,8e-05,69456.16,0.00024,69453.77,0.05185,69456.28,8e-05,69453.23,8e-05,69456.42,0.11825,69452.75,8e-05,69456.43,0.15904,69452.61,8e-05
69454.11,4.39751,69454.1,0.63195,69454.12,0.00888,69454.09,0.00048,69455.26,0.24494,69453.99,8e-05,69455.27,0.00016,69453.81,8e-05,69455.58,0.003,69453.79,8e-05,69456.15,0.0072,69453.78,0.00024,69456.16,0.00024,69453.77,0.05185,69456.28,8e-05,69453.23,8e-05,69456.42,0.00021,69452.93,0.13621,69456.43,0.14827,69452.89,8e-05
69451.59,4.91002,69451.58,0.01165,69452.1,0.003,69451.57,0.00024,69452.74,0.36212,69451.55,0.003,69452.75,0.29215,69450.56,0.0005,69452.76,0.15312,69450.06,8e-05,69452.9,8e-05,69450.05,8e-05,69452.94,0.00016,69450.01,8e-05,69453.78,0.11804,69450.0,0.26634,69453.84,0.003,69449.94,8e-05,69454.0,8e-05,69449.83,8e-05
69450.01,6.48842,69450.0,1.23858,69450.36,0.003,69449.99,0.00032,69451.57,0.08379,69449.94,8e-05,69451.58,0.24042,69449.83,8e-05,69451.59,0.00032,69449.69,8e-05,69452.1,0.003,69449.68,0.05016,69452.74,0.13155,69449.56,8e-05,69452.75,8e-05,69449.25,8e-05,69452.76,0.15312,69449.22,0.00016,69452.9,8e-05,69449.21,0.00016
69450.01,6.48545,69450.0,1.27357,69450.36,0.003,69449.99,0.0004,69450.79,8e-05,69449.94,8e-05,69451.57,0.07194,69449.83,8e-05,69451.58,0.24042,69449.69,8e-05,69451.59,0.00032,69449.68,0.05032,69452.1,0.003,69449.56,8e-05,69452.74,0.13155,69449.25,8e-05,69452.75,8e-05,69449.22,0.00016,69452.76,0.15312,69449.21,0.00016
69450.01,6.2768,69450.0,1.23111,69450.36,0.003,69449.99,0.00048,69450.79,8e-05,69449.94,8e-05,69451.57,0.07194,69449.83,8e-05,69451.58,0.24042,69449.7,8e-05,69451.59,0.00032,69449.69,0.05747,69452.09,0.0072,69449.68,0.05024,69452.1,0.003,69449.56,8e-05,69452.74,0.13155,69449.25,8e-05,69452.75,8e-05,69449.22,0.00016
69450.01,6.13905,69450.0,1.23127,69450.36,0.003,69449.99,0.00048,69450.7,0.0144,69449.94,8e-05,69450.79,8e-05,69449.84,0.01152,69451.57,0.07194,69449.83,8e-05,69451.58,0.24042,69449.7,8e-05,69451.59,0.00032,69449.69,8e-05,69452.09,0.0072,69449.68,0.05024,69452.1,0.003,69449.56,8e-05,69452.74,0.13155,69449.25,8e-05
69450.01,6.27502,69450.0,1.23127,69450.36,0.003,69449.99,0.00048,69450.79,8e-05,69449.94,8e-05,69451.57,0.07194,69449.84,0.01168,69451.58,0.24042,69449.83,8e-05,69451.59,0.00032,69449.7,8e-05,69452.09,0.0072,69449.69,8e-05,69452.1,0.003,69449.68,0.05024,69452.74,0.13155,69449.56,8e-05,69452.75,8e-05,69449.25,8e-05
69450.01,6.27473,69450.0,1.23175,69450.36,0.003,69449.99,0.00048,69450.79,8e-05,69449.94,8e-05,69451.57,0.07194,69449.84,0.01168,69451.58,0.24042,69449.83,8e-05,69451.59,0.00032,69449.7,8e-05,69452.09,0.0072,69449.69,8e-05,69452.1,0.003,69449.68,0.05024,69452.74,0.13155,69449.56,8e-05,69452.75,8e-05,69449.25,8e-05
69450.01,6.08543,69450.0,1.31136,69450.36,0.003,69449.99,0.00048,69450.79,8e-05,69449.94,8e-05,69451.57,0.07194,69449.84,0.01168,69451.58,0.24042,69449.83,8e-05,69451.59,0.00032,69449.7,8e-05,69452.09,0.0072,69449.69,0.03883,69452.1,0.003,69449.68,0.00024,69452.74,0.13155,69449.56,8e-05,69452.75,8e-05,69449.25,8e-05
69450.01,6.08244,69450.0,1.31115,69450.36,0.003,69449.99,0.00048,69450.79,8e-05,69449.94,8e-05,69451.57,0.07194,69449.84,0.01168,69451.58,0.24042,69449.83,8e-05,69451.59,0.00032,69449.7,8e-05,69452.09,0.0072,69449.69,0.03899,69452.1,0.003,69449.68,8e-05,69452.74,0.13155,69449.56,8e-05,69452.75,8e-05,69449.25,8e-05
69450.01,6.0759,69450.0,1.32353,69450.02,0.0004,69449.99,0.0004,69450.79,8e-05,69449.94,8e-05,69451.57,0.07194,69449.84,0.01168,69451.58,0.24042,69449.83,8e-05,69451.59,0.00032,69449.7,8e-05,69452.09,0.0072,69449.69,0.03899,69452.1,0.003,69449.68,8e-05,69452.74,0.13155,69449.56,8e-05,69452.75,8e-05,69449.25,8e-05
69450.01,6.0759,69450.0,1.32353,69450.02,0.0004,69449.99,0.0004,69451.57,0.07194,69449.94,8e-05,69451.58,0.24042,69449.84,0.01168,69451.59,0.00032,69449.83,8e-05,69452.09,0.0072,69449.7,8e-05,69452.1,0.003,69449.69,0.03899,69452.74,0.13155,69449.68,8e-05,69452.75,8e-05,69449.56,8e-05,69452.76,0.13304,69449.25,8e-05
69450.01,6.07614,69450.0,1.32345,69450.02,0.00048,69449.99,0.00032,69451.57,0.07194,69449.94,8e-05,69451.58,0.24042,69449.84,0.01168,69451.59,0.00032,69449.83,8e-05,69452.09,0.0072,69449.7,8e-05,69452.1,0.003,69449.69,0.03899,69452.74,0.13155,69449.68,8e-05,69452.75,8e-05,69449.56,8e-05,69452.76,0.13304,69449.25,8e-05
69450.01,6.07615,69450.0,1.32345,69450.02,0.00048,69449.99,0.00032,69451.57,0.07194,69449.94,8e-05,69451.58,0.24042,69449.84,0.01168,69451.59,0.00032,69449.83,8e-05,69452.09,0.0072,69449.7,8e-05,69452.1,0.003,69449.69,0.03899,69452.74,0.13155,69449.68,8e-05,69452.75,8e-05,69449.56,8e-05,69452.76,0.13304,69449.25,8e-05
69450.01,6.07615,69450.0,1.32345,69450.02,0.00048,69449.99,0.00032,69451.57,0.07194,69449.94,8e-05,69451.58,0.24042,69449.84,0.01168,69451.59,0.00032,69449.83,8e-05,69452.09,0.0072,69449.7,8e-05,69452.1,0.003,69449.69,0.03899,69452.74,0.13155,69449.68,8e-05,69452.75,8e-05,69449.56,8e-05,69452.76,0.13304,69449.25,8e-05
69450.01,6.07617,69450.0,1.32308,69450.02,0.00048,69449.99,0.00032,69450.87,0.0144,69449.94,8e-05,69451.57,0.07194,69449.84,0.01168,69451.58,0.24063,69449.83,8e-05,69451.59,0.00032,69449.7,8e-05,69452.09,0.0072,69449.69,0.03899,69452.1,0.003,69449.68,8e-05,69452.74,0.13155,69449.56,8e-05,69452.75,8e-05,69449.25,8e-05
69450.01,6.07625,69450.0,1.32308,69450.02,0.00056,69449.99,0.00032,69450.87,0.0144,69449.94,8e-05,69451.49,8e-05,69449.84,0.01168,69451.57,0.07194,69449.83,8e-05,69451.58,0.24063,69449.7,8e-05,69451.59,0.00032,69449.69,0.03899,69452.09,0.0072,69449.68,8e-05,69452.1,0.003,69449.56,8e-05,69452.74,0.13155,69449.25,8e-05
